customer_id,city,state_province,country,customer_region_id,yearly_income,gender,total_children,num_children_at_home,education,date_accnt_opened,member_card,occupation,houseowner,num_cars_owned
4396,Woodburn,OR,USA,69,$130K - $150K,F,3,2,High School Degree,22/05/94,Bronze,Professional,Y,2
4397,Spokane,WA,USA,87,$30K - $50K,M,2,0,High School Degree,09/10/92,Silver,Manual,N,2
4398,Burbank,CA,USA,53,$10K - $30K,M,3,2,Partial High School,25/05/94,Normal,Manual,Y,1
4399,Vancouver,BC,Canada,5,$50K - $70K,F,2,0,High School Degree,20/10/93,Bronze,Skilled Manual,Y,2
4400,Novato,CA,USA,42,$70K - $90K,F,3,3,Partial High School,07/10/92,Golden,Professional,Y,4
4401,Milwaukie,OR,USA,65,$130K - $150K,M,1,0,Partial College,23/09/90,Bronze,Professional,Y,2
4402,Milwaukie,OR,USA,65,$110K - $130K,F,1,0,Partial College,05/11/90,Bronze,Management,Y,4
4403,Arcadia,CA,USA,51,$90K - $110K,M,2,2,Bachelors Degree,08/06/91,Bronze,Professional,Y,3
4404,Imperial Beach,CA,USA,14,$30K - $50K,M,0,0,High School Degree,07/07/91,Bronze,Manual,Y,3
4405,Lebanon,OR,USA,72,$50K - $70K,F,1,0,Partial High School,25/11/90,Bronze,Skilled Manual,N,4
4406,Richmond,BC,Canada,90,$130K - $150K,F,2,1,Graduate Degree,12/11/93,Bronze,Professional,Y,4
4407,Los Angeles,CA,USA,3,$30K - $50K,M,3,0,High School Degree,11/04/90,Silver,Manual,N,2
4408,Santa Anita,DF,Mexico,108,$10K - $30K,F,3,0,Partial High School,13/05/93,Normal,Skilled Manual,N,1
4409,Westminster,BC,Canada,91,$70K - $90K,M,3,0,Graduate Degree,17/07/93,Bronze,Professional,N,4
4410,Salem,OR,USA,23,$50K - $70K,F,4,0,Bachelors Degree,25/01/90,Bronze,Professional,N,4
4411,Bellingham,WA,USA,78,$90K - $110K,M,1,0,High School Degree,21/04/91,Silver,Management,N,3
4412,Sedro Woolley,WA,USA,80,$30K - $50K,M,3,0,High School Degree,06/10/93,Bronze,Manual,N,3
4413,Woodburn,OR,USA,69,$10K - $30K,M,3,1,Partial High School,15/06/92,Normal,Skilled Manual,Y,1
4414,Richmond,CA,USA,35,$30K - $50K,F,3,3,High School Degree,28/09/92,Golden,Manual,N,4
4415,El Cajon,CA,USA,16,$130K - $150K,F,0,0,Graduate Degree,03/09/91,Bronze,Management,Y,3
4416,San Gabriel,CA,USA,52,$10K - $30K,F,0,0,Partial High School,14/06/91,Normal,Manual,Y,0
4417,Bremerton,WA,USA,76,$70K - $90K,M,2,0,Graduate Degree,11/04/92,Bronze,Professional,Y,3
4418,Lynnwood,WA,USA,75,$70K - $90K,M,1,1,Bachelors Degree,18/02/94,Bronze,Professional,Y,1
4419,Hidalgo,Zacatecas,Mexico,25,$30K - $50K,M,1,0,High School Degree,05/08/91,Bronze,Manual,Y,4
4420,Beaverton,OR,USA,67,$50K - $70K,M,3,0,Bachelors Degree,15/07/94,Normal,Professional,N,4
4421,Redwood City,CA,USA,45,$10K - $30K,F,4,3,Partial High School,14/10/91,Normal,Manual,Y,1
4422,Altadena,CA,USA,50,$30K - $50K,F,3,1,Partial College,15/03/91,Bronze,Professional,Y,1
4423,Albany,OR,USA,71,$30K - $50K,M,3,0,High School Degree,22/07/91,Bronze,Manual,N,2
4424,San Jose,CA,USA,39,$50K - $70K,M,3,0,Bachelors Degree,05/08/92,Golden,Professional,Y,2
4425,Salem,OR,USA,23,$110K - $130K,M,1,1,High School Degree,23/03/93,Bronze,Management,N,1
4426,Woodland Hills,CA,USA,62,$10K - $30K,F,5,5,Bachelors Degree,12/07/93,Normal,Management,Y,0
4427,National City,CA,USA,9,$50K - $70K,M,0,0,High School Degree,07/07/90,Bronze,Skilled Manual,Y,2
4428,La Mesa,CA,USA,11,$10K - $30K,F,3,0,Partial High School,16/09/94,Normal,Skilled Manual,N,1
4429,La Cruz,Sinaloa,Mexico,29,$30K - $50K,M,4,0,High School Degree,09/10/92,Bronze,Manual,N,4
4430,Cliffside,BC,Canada,103,$30K - $50K,F,3,0,Partial High School,19/09/94,Bronze,Skilled Manual,Y,4
4431,Woodburn,OR,USA,69,$130K - $150K,F,4,0,Partial High School,20/10/94,Bronze,Management,Y,3
4432,Shawnee,BC,Canada,105,$70K - $90K,M,3,1,Bachelors Degree,01/03/91,Golden,Management,Y,3
4433,Santa Monica,CA,USA,49,$30K - $50K,M,4,3,High School Degree,23/09/90,Bronze,Manual,N,3
4434,Ballard,WA,USA,20,$10K - $30K,F,1,1,Partial High School,11/07/91,Bronze,Skilled Manual,Y,1
4435,Richmond,CA,USA,35,$10K - $30K,M,5,0,Partial High School,08/06/91,Normal,Skilled Manual,N,1
4436,Port Orchard,WA,USA,77,$30K - $50K,F,1,0,High School Degree,23/06/92,Bronze,Skilled Manual,Y,3
4437,Camacho,Zacatecas,Mexico,27,$70K - $90K,M,2,0,Bachelors Degree,20/06/92,Bronze,Professional,N,3
4438,Pomona,CA,USA,61,$10K - $30K,F,3,0,Partial High School,02/10/90,Normal,Manual,N,1
4439,Everett,WA,USA,81,$50K - $70K,F,3,3,High School Degree,22/07/91,Golden,Skilled Manual,Y,3
4440,Altadena,CA,USA,50,$50K - $70K,F,1,0,Bachelors Degree,13/07/90,Bronze,Professional,N,4
4441,La Jolla,CA,USA,33,$30K - $50K,F,3,3,High School Degree,12/02/90,Normal,Manual,Y,3
4442,Renton,WA,USA,73,$90K - $110K,F,1,1,High School Degree,15/11/91,Silver,Professional,Y,4
4443,Lake Oswego,OR,USA,64,$130K - $150K,F,0,0,Partial High School,16/10/93,Bronze,Management,Y,1
4444,W. Linn,OR,USA,66,$30K - $50K,F,1,1,Partial College,22/09/90,Bronze,Professional,Y,4
4445,Tacoma,WA,USA,84,$50K - $70K,F,2,0,Bachelors Degree,23/09/91,Bronze,Professional,Y,2
4446,Issaquah,WA,USA,21,$30K - $50K,F,3,3,High School Degree,06/05/92,Normal,Skilled Manual,Y,3
4447,Mexico City,Mexico,Mexico,2,$10K - $30K,M,4,0,Partial High School,04/02/90,Normal,Skilled Manual,Y,1
4448,Mill Valley,CA,USA,38,$30K - $50K,F,2,0,Partial College,09/03/94,Bronze,Manual,N,3
4449,Woodland Hills,CA,USA,62,$30K - $50K,F,0,0,High School Degree,12/08/91,Bronze,Manual,N,3
4450,Pomona,CA,USA,61,$70K - $90K,F,3,0,Bachelors Degree,25/02/94,Silver,Professional,N,2
4451,Long Beach,CA,USA,48,$90K - $110K,M,4,0,Graduate Degree,19/09/92,Bronze,Professional,Y,2
4452,Lincoln Acres,CA,USA,10,$50K - $70K,M,4,0,Bachelors Degree,24/11/94,Bronze,Management,Y,1
4453,Oregon City,OR,USA,68,$70K - $90K,F,1,0,Graduate Degree,18/08/91,Bronze,Professional,Y,2
4454,Renton,WA,USA,73,$70K - $90K,M,2,0,Bachelors Degree,08/11/92,Bronze,Professional,N,2
4455,Tixapan,DF,Mexico,107,$30K - $50K,F,4,0,High School Degree,20/02/91,Normal,Manual,N,1
4456,Metchosin,BC,Canada,104,$10K - $30K,M,0,0,High School Degree,08/09/92,Normal,Manual,N,0
4457,Walla Walla,WA,USA,88,$30K - $50K,M,2,0,High School Degree,04/11/94,Bronze,Manual,N,3
4458,Redmond,WA,USA,19,$150K +,F,4,1,High School Degree,15/09/93,Golden,Professional,Y,3
4459,Burien,WA,USA,74,$30K - $50K,F,1,1,High School Degree,13/04/92,Bronze,Manual,Y,2
4460,Port Orchard,WA,USA,77,$50K - $70K,M,0,0,Bachelors Degree,17/11/91,Golden,Professional,Y,3
4461,W. Linn,OR,USA,66,$30K - $50K,M,1,1,High School Degree,17/07/92,Bronze,Skilled Manual,N,2
4462,Daly City,CA,USA,31,$70K - $90K,F,0,0,Bachelors Degree,06/03/90,Bronze,Professional,Y,3
4463,Lemon Grove,CA,USA,12,$110K - $130K,M,5,0,Graduate Degree,28/08/90,Bronze,Professional,Y,3
4464,Ballard,WA,USA,20,$10K - $30K,M,2,2,Partial High School,15/08/92,Normal,Skilled Manual,Y,0
4465,Lebanon,OR,USA,72,$70K - $90K,M,5,0,Bachelors Degree,04/07/91,Golden,Management,N,2
4466,Lebanon,OR,USA,72,$10K - $30K,M,0,0,Partial High School,14/08/91,Normal,Manual,N,0
4467,Portland,OR,USA,22,$30K - $50K,M,0,0,High School Degree,16/03/91,Bronze,Manual,N,2
4468,Lake Oswego,OR,USA,64,$30K - $50K,F,4,4,High School Degree,18/03/92,Golden,Skilled Manual,Y,2
4469,Novato,CA,USA,42,$30K - $50K,M,0,0,High School Degree,20/10/91,Bronze,Manual,Y,2
4470,Beverly Hills,CA,USA,47,$30K - $50K,F,2,0,High School Degree,15/03/91,Bronze,Skilled Manual,N,1
4471,Oregon City,OR,USA,68,$30K - $50K,M,3,0,Partial College,03/05/91,Bronze,Professional,Y,3
4472,Berkeley,CA,USA,36,$50K - $70K,F,5,5,Bachelors Degree,16/09/91,Golden,Professional,Y,3
4473,Ballard,WA,USA,20,$50K - $70K,F,5,1,Bachelors Degree,09/07/90,Bronze,Professional,Y,1
4474,Newport Beach,CA,USA,59,$30K - $50K,F,4,4,Partial College,01/04/92,Golden,Professional,Y,3
4475,Victoria,BC,Canada,6,$10K - $30K,F,2,0,Partial High School,24/07/93,Normal,Manual,Y,1
4476,Coronado,CA,USA,8,$50K - $70K,F,5,0,Bachelors Degree,09/02/91,Silver,Professional,N,3
4477,Merida,Yucatan,Mexico,26,$50K - $70K,M,2,1,Bachelors Degree,04/06/91,Silver,Professional,N,3
4478,Royal Oak,BC,Canada,100,$10K - $30K,F,2,0,Partial High School,06/06/90,Normal,Skilled Manual,N,0
4479,San Gabriel,CA,USA,52,$30K - $50K,M,1,1,Partial College,12/10/91,Bronze,Professional,Y,3
4480,Langford,BC,Canada,102,$50K - $70K,F,1,0,Bachelors Degree,23/07/91,Bronze,Management,Y,3
4481,Seattle,WA,USA,18,$30K - $50K,M,3,1,High School Degree,21/06/92,Bronze,Skilled Manual,Y,2
4482,Grossmont,CA,USA,17,$10K - $30K,M,1,0,Partial High School,27/04/94,Normal,Skilled Manual,N,1
4483,Guadalajara,Jalisco,Mexico,4,$30K - $50K,F,0,0,High School Degree,27/06/92,Bronze,Manual,Y,3
4484,Burien,WA,USA,74,$50K - $70K,M,3,3,Bachelors Degree,11/05/91,Silver,Management,Y,2
4485,Orizaba,Veracruz,Mexico,24,$70K - $90K,F,3,0,Partial College,26/06/92,Bronze,Management,Y,3
4486,Downey,CA,USA,58,$110K - $130K,F,1,0,High School Degree,11/02/92,Bronze,Professional,Y,3
4487,Anacortes,WA,USA,79,$30K - $50K,F,2,0,High School Degree,07/03/91,Bronze,Manual,N,3
4488,Beverly Hills,CA,USA,47,$70K - $90K,F,1,0,Graduate Degree,11/05/90,Bronze,Professional,Y,2
4489,Daly City,CA,USA,31,$90K - $110K,F,1,1,Graduate Degree,12/03/92,Bronze,Professional,Y,2
4490,Corvallis,OR,USA,70,$10K - $30K,F,4,0,Partial High School,18/05/91,Normal,Manual,N,1
4491,Grossmont,CA,USA,17,$10K - $30K,M,1,1,Partial High School,22/08/91,Normal,Manual,N,2
4492,Richmond,BC,Canada,90,$30K - $50K,M,2,2,Partial College,04/10/90,Golden,Skilled Manual,Y,4
4493,Anacortes,WA,USA,79,$30K - $50K,M,4,3,High School Degree,23/10/92,Golden,Manual,Y,3
4494,Redwood City,CA,USA,45,$10K - $30K,F,2,0,Bachelors Degree,06/10/90,Normal,Professional,N,1
4495,Merida,Yucatan,Mexico,26,$30K - $50K,F,5,0,Partial High School,07/11/90,Bronze,Manual,Y,3
4496,Woodland Hills,CA,USA,62,$30K - $50K,M,3,0,High School Degree,15/04/92,Bronze,Manual,N,4
4497,Puyallup,WA,USA,86,$30K - $50K,M,3,0,Partial High School,10/10/91,Bronze,Manual,Y,2
4498,Olympia,WA,USA,85,$70K - $90K,F,2,1,Partial College,28/07/94,Bronze,Management,Y,3
4499,Lebanon,OR,USA,72,$130K - $150K,M,4,4,Partial High School,24/06/94,Golden,Professional,Y,3
4500,Fremont,CA,USA,34,$30K - $50K,F,5,3,Partial High School,05/02/90,Golden,Manual,Y,3
4501,Burnaby,BC,Canada,92,$30K - $50K,F,4,1,High School Degree,02/02/94,Bronze,Manual,Y,4
4502,N. Vancouver,BC,Canada,97,$10K - $30K,M,1,0,Partial High School,11/05/92,Normal,Manual,Y,0
4503,Salem,OR,USA,23,$50K - $70K,M,1,0,Bachelors Degree,04/03/93,Bronze,Professional,N,2
4504,Royal Oak,BC,Canada,100,$30K - $50K,M,4,3,Partial College,11/11/92,Golden,Clerical,Y,2
4505,Edmonds,WA,USA,83,$30K - $50K,M,1,1,High School Degree,10/05/92,Bronze,Manual,Y,3
4506,Burlingame,CA,USA,43,$30K - $50K,M,3,2,Partial College,24/07/93,Bronze,Clerical,Y,3
4507,Corvallis,OR,USA,70,$50K - $70K,F,4,4,High School Degree,11/08/94,Golden,Manual,Y,3
4508,Lebanon,OR,USA,72,$30K - $50K,M,0,0,High School Degree,18/07/91,Bronze,Manual,Y,3
4509,Richmond,BC,Canada,90,$30K - $50K,F,1,0,High School Degree,18/07/92,Bronze,Skilled Manual,Y,3
4510,Bellflower,CA,USA,55,$30K - $50K,F,2,0,High School Degree,26/03/91,Bronze,Manual,Y,4
4511,Berkeley,CA,USA,36,$150K +,M,4,0,Bachelors Degree,20/03/93,Silver,Professional,Y,2
4512,San Carlos,CA,USA,44,$50K - $70K,F,1,0,Bachelors Degree,26/03/93,Bronze,Professional,N,3
4513,Ladner,BC,Canada,96,$10K - $30K,F,2,1,Partial High School,14/12/90,Normal,Manual,N,1
4514,Beaverton,OR,USA,67,$10K - $30K,M,4,0,Partial High School,15/03/92,Normal,Manual,N,0
4515,Edmonds,WA,USA,83,$30K - $50K,M,1,0,High School Degree,20/01/90,Bronze,Skilled Manual,Y,3
4516,Walla Walla,WA,USA,88,$30K - $50K,M,0,0,High School Degree,25/04/93,Bronze,Manual,Y,2
4517,Mill Valley,CA,USA,38,$50K - $70K,M,3,1,High School Degree,19/12/94,Bronze,Skilled Manual,Y,2
4518,Lebanon,OR,USA,72,$50K - $70K,F,4,0,Bachelors Degree,09/04/91,Bronze,Professional,Y,4
4519,Burnaby,BC,Canada,92,$30K - $50K,M,2,0,High School Degree,27/09/93,Silver,Skilled Manual,N,1
4520,Pomona,CA,USA,61,$70K - $90K,F,4,0,Graduate Degree,15/05/91,Bronze,Management,Y,1
4521,San Carlos,CA,USA,44,$150K +,F,0,0,Partial High School,11/07/93,Silver,Professional,Y,2
4522,Tacoma,WA,USA,84,$30K - $50K,M,1,0,High School Degree,05/10/91,Bronze,Manual,N,1
4523,Daly City,CA,USA,31,$30K - $50K,F,1,0,High School Degree,20/02/94,Bronze,Skilled Manual,N,2
4524,La Jolla,CA,USA,33,$30K - $50K,M,1,1,Partial College,07/12/94,Bronze,Skilled Manual,Y,3
4525,Arcadia,CA,USA,51,$30K - $50K,F,5,0,Partial High School,05/08/92,Bronze,Manual,Y,3
4526,El Cajon,CA,USA,16,$30K - $50K,F,1,0,Graduate Degree,10/12/94,Bronze,Management,Y,1
4527,Port Orchard,WA,USA,77,$10K - $30K,M,0,0,Partial High School,16/08/94,Normal,Skilled Manual,Y,1
4528,Redmond,WA,USA,19,$70K - $90K,M,2,2,Bachelors Degree,19/06/91,Golden,Professional,Y,3
4529,Novato,CA,USA,42,$50K - $70K,M,0,0,Bachelors Degree,19/08/90,Bronze,Professional,Y,3
4530,Novato,CA,USA,42,$70K - $90K,M,1,1,High School Degree,02/09/91,Golden,Professional,Y,3
4531,Acapulco,Guerrero,Mexico,28,$90K - $110K,M,1,1,Bachelors Degree,06/04/94,Bronze,Management,Y,4
4532,Oak Bay,BC,Canada,99,$30K - $50K,M,5,0,Partial College,20/06/90,Silver,Manual,N,3
4533,Santa Monica,CA,USA,49,$110K - $130K,F,2,0,Partial College,22/02/90,Golden,Professional,Y,4
4534,Glendale,CA,USA,54,$30K - $50K,F,2,0,High School Degree,25/10/92,Bronze,Manual,N,3
4535,Burien,WA,USA,74,$50K - $70K,M,3,0,Partial College,24/03/93,Bronze,Manual,Y,1
4536,Albany,OR,USA,71,$30K - $50K,F,4,0,High School Degree,10/07/92,Normal,Manual,N,2
4537,Bellflower,CA,USA,55,$110K - $130K,M,4,2,Graduate Degree,03/06/92,Normal,Management,Y,4
4538,Langley,BC,Canada,94,$30K - $50K,F,3,0,High School Degree,11/11/93,Bronze,Skilled Manual,N,1
4539,Palo Alto,CA,USA,41,$90K - $110K,M,0,0,High School Degree,07/03/90,Silver,Professional,Y,1
4540,Walla Walla,WA,USA,88,$30K - $50K,F,4,0,High School Degree,19/09/92,Bronze,Manual,Y,2
4541,Port Orchard,WA,USA,77,$50K - $70K,F,1,1,Partial College,27/01/92,Bronze,Management,Y,1
4542,Novato,CA,USA,42,$10K - $30K,F,1,0,Partial High School,13/04/92,Normal,Manual,Y,1
4543,Salem,OR,USA,23,$10K - $30K,F,4,3,Partial High School,16/09/94,Normal,Skilled Manual,Y,0
4544,West Covina,CA,USA,60,$70K - $90K,F,4,3,Graduate Degree,16/02/93,Golden,Professional,Y,3
4545,Edmonds,WA,USA,83,$10K - $30K,M,0,0,Partial High School,13/12/90,Normal,Skilled Manual,Y,0
4546,Edmonds,WA,USA,83,$50K - $70K,F,1,1,Bachelors Degree,04/02/93,Golden,Professional,Y,3
4547,Woodburn,OR,USA,69,$30K - $50K,M,4,0,High School Degree,20/01/91,Bronze,Skilled Manual,N,3
4548,Los Angeles,CA,USA,3,$30K - $50K,M,2,0,Partial High School,03/11/93,Bronze,Skilled Manual,Y,2
4549,Richmond,BC,Canada,90,$30K - $50K,F,1,1,High School Degree,03/04/91,Bronze,Skilled Manual,N,2
4550,Newton,BC,Canada,95,$50K - $70K,M,3,0,Bachelors Degree,12/05/91,Bronze,Professional,N,2
4551,Coronado,CA,USA,8,$50K - $70K,F,3,0,Bachelors Degree,08/06/94,Bronze,Professional,N,3
4552,Tacoma,WA,USA,84,$10K - $30K,M,2,2,Partial High School,18/07/91,Normal,Skilled Manual,Y,0
4553,Everett,WA,USA,81,$10K - $30K,F,1,0,Partial High School,20/05/93,Normal,Manual,Y,1
4554,Lemon Grove,CA,USA,12,$90K - $110K,F,5,2,Bachelors Degree,25/07/92,Bronze,Management,Y,2
4555,Beaverton,OR,USA,67,$30K - $50K,M,1,0,High School Degree,18/06/91,Bronze,Skilled Manual,N,2
4556,Corvallis,OR,USA,70,$30K - $50K,M,2,0,Bachelors Degree,27/09/90,Silver,Professional,N,4
4557,Walla Walla,WA,USA,88,$50K - $70K,M,5,2,Bachelors Degree,03/12/93,Bronze,Management,N,4
4558,Burbank,CA,USA,53,$70K - $90K,F,3,3,Graduate Degree,14/11/91,Silver,Professional,N,2
4559,Vancouver,BC,Canada,5,$10K - $30K,F,2,2,Partial High School,02/06/91,Normal,Manual,N,0
4560,Novato,CA,USA,42,$10K - $30K,F,2,2,Partial High School,22/02/94,Normal,Manual,Y,0
4561,Langley,BC,Canada,94,$30K - $50K,M,2,0,Partial High School,16/08/92,Bronze,Manual,Y,2
4562,Milwaukie,OR,USA,65,$30K - $50K,F,1,1,High School Degree,20/02/92,Bronze,Manual,N,4
4563,Sedro Woolley,WA,USA,80,$90K - $110K,M,3,3,Bachelors Degree,17/02/92,Golden,Professional,Y,3
4564,Olympia,WA,USA,85,$10K - $30K,M,4,0,Partial High School,09/11/93,Normal,Skilled Manual,N,0
4565,Richmond,CA,USA,35,$70K - $90K,F,3,3,Bachelors Degree,06/11/93,Golden,Professional,Y,4
4566,Oregon City,OR,USA,68,$30K - $50K,M,1,0,High School Degree,15/03/92,Silver,Skilled Manual,Y,4
4567,Yakima,WA,USA,89,$50K - $70K,M,5,1,High School Degree,08/12/92,Bronze,Skilled Manual,Y,4
4568,Torrance,CA,USA,57,$130K - $150K,F,2,0,Bachelors Degree,13/04/91,Bronze,Professional,Y,3
4569,Palo Alto,CA,USA,41,$10K - $30K,F,2,0,Partial High School,11/09/91,Normal,Manual,Y,1
4570,Sedro Woolley,WA,USA,80,$110K - $130K,F,5,5,High School Degree,25/10/92,Golden,Management,Y,3
4571,Camacho,Zacatecas,Mexico,27,$30K - $50K,F,5,3,High School Degree,15/06/93,Golden,Manual,Y,3
4572,Tlaxiaco,Oaxaca,Mexico,30,$10K - $30K,M,4,0,Partial High School,06/08/91,Normal,Skilled Manual,N,0
4573,Long Beach,CA,USA,48,$50K - $70K,M,5,0,Bachelors Degree,22/05/91,Bronze,Management,N,2
4574,Burnaby,BC,Canada,92,$90K - $110K,M,3,0,Graduate Degree,14/04/91,Bronze,Professional,Y,3
4575,Renton,WA,USA,73,$70K - $90K,M,4,2,Bachelors Degree,27/10/92,Bronze,Professional,Y,3
4576,Mexico City,Mexico,Mexico,2,$70K - $90K,M,1,0,Bachelors Degree,17/02/93,Bronze,Management,N,1
4577,San Jose,CA,USA,39,$30K - $50K,F,0,0,Partial College,21/04/93,Bronze,Skilled Manual,N,2
4578,San Jose,CA,USA,39,$30K - $50K,F,2,0,High School Degree,07/09/91,Bronze,Skilled Manual,N,2
4579,Hidalgo,Zacatecas,Mexico,25,$50K - $70K,F,2,1,High School Degree,28/04/93,Bronze,Skilled Manual,Y,2
4580,Ladner,BC,Canada,96,$110K - $130K,F,3,0,Partial High School,17/10/92,Bronze,Professional,Y,4
4581,Concord,CA,USA,46,$30K - $50K,F,1,0,Partial College,11/07/93,Bronze,Management,Y,3
4582,Arcadia,CA,USA,51,$150K +,M,2,0,Bachelors Degree,17/07/94,Silver,Professional,N,4
4583,Lebanon,OR,USA,72,$30K - $50K,F,5,4,Partial College,19/04/93,Golden,Manual,N,3
4584,Oregon City,OR,USA,68,$130K - $150K,F,1,1,Graduate Degree,23/08/94,Bronze,Professional,Y,3
4585,San Gabriel,CA,USA,52,$30K - $50K,M,3,3,Partial College,19/10/91,Golden,Clerical,N,3
4586,Westminster,BC,Canada,91,$10K - $30K,M,3,0,Partial High School,28/03/90,Normal,Manual,Y,0
4587,Mill Valley,CA,USA,38,$10K - $30K,F,5,1,Partial High School,26/09/94,Normal,Manual,Y,2
4588,Palo Alto,CA,USA,41,$30K - $50K,F,4,1,High School Degree,14/08/93,Bronze,Manual,Y,1
4589,Lebanon,OR,USA,72,$10K - $30K,F,3,0,Partial High School,11/04/92,Bronze,Skilled Manual,N,0
4590,Mill Valley,CA,USA,38,$50K - $70K,F,5,5,Bachelors Degree,16/10/92,Golden,Professional,Y,2
4591,Redmond,WA,USA,19,$10K - $30K,M,4,4,Bachelors Degree,11/03/91,Normal,Professional,Y,2
4592,Merida,Yucatan,Mexico,26,$110K - $130K,M,1,0,Bachelors Degree,25/04/94,Bronze,Professional,N,1
4593,Anacortes,WA,USA,79,$50K - $70K,M,3,2,Bachelors Degree,25/05/93,Bronze,Management,Y,2
4594,Bellingham,WA,USA,78,$30K - $50K,F,5,5,Partial College,07/07/93,Bronze,Clerical,Y,4
4595,Milwaukie,OR,USA,65,$30K - $50K,F,5,0,Partial High School,26/10/93,Bronze,Manual,N,3
4596,Tixapan,DF,Mexico,107,$70K - $90K,F,3,0,Graduate Degree,12/01/94,Bronze,Management,N,1
4597,Olympia,WA,USA,85,$50K - $70K,F,2,0,High School Degree,28/11/92,Bronze,Skilled Manual,N,2
4598,Richmond,BC,Canada,90,$30K - $50K,F,2,1,High School Degree,15/10/91,Silver,Manual,Y,2
4599,Los Angeles,CA,USA,3,$30K - $50K,M,3,0,High School Degree,14/04/92,Bronze,Skilled Manual,N,2
4600,Anacortes,WA,USA,79,$10K - $30K,F,3,0,Partial High School,27/08/91,Normal,Skilled Manual,Y,2
4601,Shawnee,BC,Canada,105,$30K - $50K,M,3,3,Partial High School,20/07/91,Golden,Manual,Y,3
4602,Berkeley,CA,USA,36,$70K - $90K,F,4,0,High School Degree,28/12/92,Bronze,Professional,Y,4
4603,Westminster,BC,Canada,91,$50K - $70K,M,0,0,Bachelors Degree,24/04/93,Bronze,Management,Y,3
4604,Langley,BC,Canada,94,$130K - $150K,F,3,0,Bachelors Degree,09/10/91,Bronze,Professional,Y,4
4605,Guadalajara,Jalisco,Mexico,4,$90K - $110K,M,2,2,High School Degree,04/03/91,Bronze,Professional,Y,1
4606,Port Orchard,WA,USA,77,$30K - $50K,F,1,1,High School Degree,02/05/91,Bronze,Manual,Y,2
4607,La Cruz,Sinaloa,Mexico,29,$10K - $30K,M,0,0,Partial High School,08/09/91,Normal,Manual,Y,1
4608,W. Linn,OR,USA,66,$30K - $50K,F,0,0,Partial High School,19/06/91,Silver,Manual,N,2
4609,Yakima,WA,USA,89,$50K - $70K,M,2,0,Bachelors Degree,16/04/92,Bronze,Professional,N,3
4610,Yakima,WA,USA,89,$30K - $50K,M,1,0,High School Degree,23/02/90,Bronze,Skilled Manual,N,2
4611,Lynnwood,WA,USA,75,$30K - $50K,F,1,0,High School Degree,23/05/93,Golden,Skilled Manual,Y,2
4612,Mill Valley,CA,USA,38,$70K - $90K,M,3,0,Graduate Degree,06/03/91,Bronze,Professional,N,4
4613,Tlaxiaco,Oaxaca,Mexico,30,$50K - $70K,F,3,0,Bachelors Degree,06/07/93,Bronze,Professional,N,2
4614,Lake Oswego,OR,USA,64,$30K - $50K,F,2,0,High School Degree,17/03/94,Bronze,Manual,N,3
4615,Tacoma,WA,USA,84,$110K - $130K,F,2,2,Partial High School,14/04/92,Bronze,Professional,Y,2
4616,Burbank,CA,USA,53,$30K - $50K,F,1,0,Partial College,07/04/91,Bronze,Manual,N,1
4617,Berkeley,CA,USA,36,$110K - $130K,M,4,4,High School Degree,24/10/92,Golden,Professional,Y,3
4618,Bremerton,WA,USA,76,$50K - $70K,M,3,1,High School Degree,14/04/92,Bronze,Skilled Manual,N,4
4619,Salem,OR,USA,23,$50K - $70K,F,4,0,Bachelors Degree,06/03/91,Normal,Management,N,3
4620,Hidalgo,Zacatecas,Mexico,25,$30K - $50K,F,1,1,Partial College,16/06/90,Bronze,Professional,Y,3
4621,Imperial Beach,CA,USA,14,$10K - $30K,M,3,0,Partial High School,19/09/93,Normal,Manual,N,0
4622,Walla Walla,WA,USA,88,$10K - $30K,M,1,0,Partial High School,02/09/91,Normal,Skilled Manual,N,2
4623,Woodburn,OR,USA,69,$90K - $110K,M,3,0,Partial College,19/06/94,Normal,Professional,Y,3
4624,Shawnee,BC,Canada,105,$30K - $50K,F,1,0,High School Degree,27/11/92,Bronze,Manual,N,3
4625,Kirkland,WA,USA,63,$50K - $70K,M,2,1,Partial High School,19/11/90,Bronze,Skilled Manual,Y,2
4626,Woodland Hills,CA,USA,62,$110K - $130K,F,1,0,Graduate Degree,24/06/90,Bronze,Professional,Y,1
4627,Santa Monica,CA,USA,49,$70K - $90K,M,4,0,Bachelors Degree,20/05/90,Silver,Management,N,4
4628,La Mesa,CA,USA,11,$10K - $30K,M,0,0,Partial High School,01/11/91,Normal,Manual,N,1
4629,Woodburn,OR,USA,69,$30K - $50K,F,4,4,High School Degree,25/11/90,Golden,Manual,Y,3
4630,Burien,WA,USA,74,$50K - $70K,M,2,2,Bachelors Degree,07/04/93,Bronze,Professional,Y,2
4631,Newton,BC,Canada,95,$30K - $50K,M,0,0,Partial College,11/04/94,Bronze,Clerical,N,3
4632,Kirkland,WA,USA,63,$10K - $30K,M,3,3,Partial High School,18/01/93,Normal,Manual,Y,1
4633,Beverly Hills,CA,USA,47,$50K - $70K,M,1,0,Bachelors Degree,17/07/93,Bronze,Professional,Y,2
4634,San Diego,CA,USA,7,$10K - $30K,M,4,4,Partial High School,20/05/94,Normal,Skilled Manual,Y,1
